loss,final,prior,boundary,box,anchor,distill,binarize,binary_boundary,binary_area,binary_distance,residual,alpha,alpha_std,alpha_min,alpha_max,box_scale,temperature,threshold,threshold_sharpness,w_final,w_prior,w_boundary,w_box,w_anchor,w_distill,w_binarize,w_binary_boundary,w_binary_area,w_binary_distance,step,epoch,window_n,tag
0.8113133833876678,0.17245348223618098,0.2244882777865444,0.0018406400635805247,0.2796023671116148,0.0,0.0,0.15049330057310206,0.0,0.0,0.0,0.0,0.5075370933328356,0.0,0.5075370933328356,0.5075370933328356,2.464812753881727,1.0,0.5946856605155127,12.00111528805324,1.0034389001982553,1.0034429209572928,1.0034389589514052,1.0034007021359035,1.0034390108925955,0.0,1.0034438465322768,0.0,0.0,0.0,140,1,140,step
0.707242112500327,0.16293825185192481,0.2244882777865444,0.0018406400635805247,0.2198885359934398,0.0,0.0,0.14773255264652627,0.0,0.0,0.0,0.0,0.5600991521562849,0.0,0.5600991521562849,0.5600991521562849,2.2468168667384556,1.0,0.5579792929547174,12.002788891111102,1.0095764023917062,1.0094967986856187,1.009569308587483,1.0096706875732966,1.0095694933618817,0.0,1.0095446927206857,0.0,0.0,0.0,280,2,140,step
0.6520699496780124,0.15952804910817317,0.2244882777865444,0.0018406400635805247,0.19520847627094814,0.0,0.0,0.14878702584121908,0.0,0.0,0.0,0.0,0.610449784568378,0.0,0.610449784568378,0.610449784568378,2.12928455386843,1.0,0.5328059809548514,12.004631219591413,1.015010071652276,1.0147329790251596,1.0149308332375118,1.0149485332625252,1.0149308162076132,0.0,1.0149400387491498,0.0,0.0,0.0,420,3,140,step
