loss,final,prior,boundary,box,anchor,distill,binarize,binary_boundary,binary_area,binary_distance,residual,alpha,box_scale,temperature,threshold,threshold_sharpness,w_final,w_prior,w_boundary,w_box,w_anchor,w_distill,w_binarize,w_binary_boundary,w_binary_area,w_binary_distance,step,epoch
0.7938197470524094,0.17161107613620433,0.22701368616385895,0.0018539550391406838,0.27031589204614814,0.0,0.0,0.15003572428091005,0.0,0.0,0.0,0.0,0.5177569541064175,2.420384022322568,1.0,0.5879639105363326,12.001995572176847,1.0053003685040907,1.0052455430681055,1.0053234176202255,1.0051180536096747,1.005323385108601,0.0,1.0053044004873797,0.0,0.0,0.0,220,2
